"","AREA_TITLE","PRIM_STATE","OCC_TITLE","TOT_EMP","EMP_PRSE","JOBS_1000","LOC_QUOTIENT","A_MEAN","MEAN_PRSE","A_PCT10","A_PCT25","A_MEDIAN","A_PCT75","A_PCT90"
"7005","Waco, TX","TX","Demonstrators and Product Promoters",40,20.1,0.348,1.2,33470,6.2,22530,29780,36360,38810,38810
"7006","Waco, TX","TX","Sales Engineers",70,24.4,0.567,1.34,115460,5.3,71600,81640,99040,140790,191680
"7007","Waco, TX","TX","Data Entry Keyers",80,11,0.716,0.69,32770,3.4,20510,26410,30130,37700,47210
"7008","Waco, TX","TX","Operating Engineers and Other Construction Equipment Operators",360,8.5,3.114,1.08,41290,1.9,29850,35680,38240,47860,56470
"7009","Walla Walla, WA","WA","Computer and Mathematical Occupations",330,5.4,12.828,0.39,84250,1.4,47570,60820,78300,100730,128880
"7010","Walla Walla, WA","WA","Software Developers",70,8.8,2.648,0.27,109560,2.4,59570,78230,103530,141700,156080
"7011","Walla Walla, WA","WA","Architecture and Engineering Occupations",600,2,23.02,1.33,87300,1,48570,67380,92980,100730,119770
"7012","Walla Walla, WA","WA","Civil Engineers",210,1.7,8.03,3.72,99320,0.5,79100,92980,100730,110550,119770
"7013","Walla Walla, WA","WA","Electrical Engineers",40,7.1,1.74,1.32,98400,2.5,66890,79640,98130,113900,124640
"7014","Walla Walla, WA","WA","Mechanical Engineers",80,5.1,3.255,1.65,87820,0.9,60900,68950,86200,100730,112850
"7015","Walla Walla, WA","WA","Demonstrators and Product Promoters",200,8.8,7.613,26.37,35860,2.8,29090,29760,33790,37780,46260
"7016","Walla Walla, WA","WA","Operating Engineers and Other Construction Equipment Operators",70,11.6,2.768,0.96,59900,3.3,46730,47650,60960,61170,75980
"7017","Warner Robins, GA","GA","Architectural and Engineering Managers",40,26.2,0.495,0.37,133950,5.7,88440,95040,141210,148920,178270
"7018","Warner Robins, GA","GA","Computer and Mathematical Occupations",2140,2.8,28.987,0.88,80090,1.5,43020,59900,77480,96820,120260
"7019","Warner Robins, GA","GA","Computer Network Architects",30,23.2,0.415,0.35,93280,5.8,48560,62750,84630,110020,130970
"7020","Warner Robins, GA","GA","Software Developers",270,12.1,3.702,0.38,96820,3.6,43260,69620,96820,122270,154490
"7021","Warner Robins, GA","GA","Data Scientists",50,26,0.624,0.83,78000,11.1,47200,47470,77310,104860,133950
"7022","Warner Robins, GA","GA","Architecture and Engineering Occupations",3250,2.1,44.01,2.54,85700,0.8,47230,62340,81870,107600,120390
"7023","Warner Robins, GA","GA","Aerospace Engineers",140,11.7,1.847,4.59,96940,1.4,64650,77480,99360,116460,123360
"7024","Warner Robins, GA","GA","Civil Engineers",220,15.7,2.943,1.36,80170,3.6,46880,59620,75680,95570,124300
"7025","Warner Robins, GA","GA","Electrical Engineers",90,20.3,1.245,0.94,105040,4.8,61070,75230,100730,127500,161600
"7026","Warner Robins, GA","GA","Electronics Engineers, Except Computer",1050,0.5,14.217,18.69,96250,0.1,61420,78270,99580,116400,119770
"7027","Warner Robins, GA","GA","Industrial Engineers",140,12,1.872,0.9,80760,4.3,48480,61230,75230,95300,120390
"7028","Warner Robins, GA","GA","Mechanical Engineers",300,5.9,3.995,2.02,89130,1.2,59900,66790,86260,107580,120390
"7029","Warner Robins, GA","GA","Engineers, All Other",380,4.7,5.109,4.74,92990,1.4,31510,43000,107120,120740,144770
"7030","Warner Robins, GA","GA","Architectural and Civil Drafters",80,26.1,1.015,1.41,55630,4.6,32560,41940,54340,72750,77300
"7031","Warner Robins, GA","GA","Electrical and Electronic Engineering Technologists and Technicians",110,12.7,1.519,2.11,64310,6.4,36930,46840,71120,77560,84030
"7032","Warner Robins, GA","GA","Industrial Engineering Technologists and Technicians",260,0.8,3.465,7.87,71250,0.3,60550,64110,69450,77560,84030
"7033","Warner Robins, GA","GA","Engineering Technologists and Technicians, Except Drafters, All Other",170,3.7,2.303,4.41,75170,1.6,56990,71120,77560,84030,90400
"7034","Warner Robins, GA","GA","Data Entry Keyers",60,38.5,0.768,0.74,35400,6.7,22700,28560,28660,37550,57900
"7035","Warner Robins, GA","GA","Operating Engineers and Other Construction Equipment Operators",180,5.7,2.433,0.85,38270,2.5,26320,29730,37170,47230,56510
"7036","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Computer and Mathematical Occupations",233080,1.8,79.481,2.41,117730,0.9,61750,80220,117500,147010,167620
"7037","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Computer Network Architects",9330,7.5,3.181,2.65,142040,2.7,80640,102070,131640,166080,207670
"7038","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Database Administrators",4490,6.7,1.53,2.51,105730,1.9,61200,77910,101000,131270,162930
"7039","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Database Architects",3990,24.1,1.361,3.8,121730,8.9,61710,93690,125780,163320,169500
"7040","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Software Developers",63360,4,21.606,2.23,133850,1.4,79110,100750,128830,163950,203020
"7041","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Software Quality Assurance Analysts and Testers",11600,8.5,3.955,2.93,105810,2.4,61320,79440,101280,127610,162930
"7042","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Data Scientists",4160,6.5,1.418,1.89,122740,2.5,75230,95270,120660,155240,168520
"7043","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Architecture and Engineering Occupations",58140,2.5,19.825,1.15,112850,1,60600,77980,101730,140680,172490
"7044","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Architects, Except Landscape and Naval",3310,5.4,1.128,1.58,100540,3.5,48470,62710,96520,125130,157410
"7045","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Landscape Architects",590,16.6,0.201,1.63,79650,3.1,44570,60830,77740,99030,117500
"7046","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Bioengineers and Biomedical Engineers",660,18.9,0.224,1.84,112930,4,61550,80150,107140,131030,163340
"7047","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Chemical Engineers",430,14.4,0.148,0.86,113340,3.4,72740,91310,110590,134780,159270
"7048","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Civil Engineers",7600,7.3,2.591,1.2,100120,2.9,62050,77650,96880,119410,138640
"7049","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Electrical Engineers",4220,7.5,1.439,1.09,121720,1.6,76500,94370,120700,152260,172490
"7050","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Electronics Engineers, Except Computer",3750,6.4,1.278,1.68,133510,1.1,85270,102110,128710,164450,172490
"7051","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Environmental Engineers",870,11.3,0.296,0.98,110720,2.7,72140,86080,103690,128470,153510
"7052","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",450,10.9,0.155,0.95,113130,4.7,74320,80140,108140,131030,164460
"7053","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Industrial Engineers",1700,14.4,0.58,0.28,114710,4.8,72740,82450,103400,129620,164460
"7054","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Marine Engineers and Naval Architects",980,26.3,0.333,6.37,126010,2.6,78790,93970,128540,161390,172490
"7055","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Materials Engineers",520,5.2,0.178,1.17,129400,1.3,77750,99640,130690,159270,172490
"7056","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Mechanical Engineers",5330,6.1,1.818,0.92,117200,1.7,75480,90900,102500,134780,172490
"7057","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Nuclear Engineers",530,35.8,0.181,2.02,130700,4.3,73620,100580,128560,163800,183290
"7058","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Engineers, All Other",8040,4.4,2.74,2.54,137730,2,63130,110590,146870,172490,180220
"7059","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Architectural and Civil Drafters",1760,12.4,0.601,0.84,72670,3.5,47970,59030,62230,78290,101240
"7060","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Aerospace Engineering and Operations Technologists and Technicians",330,44.3,0.114,1.47,106970,7.9,74750,77240,101670,129690,162980
"7061","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Civil Engineering Technologists and Technicians",780,11.1,0.267,0.59,69570,2.6,47410,59070,62860,77980,96310
"7062","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Electrical and Electronic Engineering Technologists and Technicians",2620,10.8,0.893,1.24,83870,2.3,57070,62020,79360,99440,118940
"7063","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Industrial Engineering Technologists and Technicians",460,35.3,0.156,0.36,83990,13.9,47010,48510,77980,99630,127050
"7064","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Mechanical Engineering Technologists and Technicians",460,13.5,0.158,0.56,70360,2.5,47230,59330,62240,84920,98120
"7065","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Engineering Technologists and Technicians, Except Drafters, All Other",1420,8.5,0.486,0.93,90680,2.6,57860,73760,91080,107540,119450
"7066","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Mathematical Science Teachers, Postsecondary",900,1.2,0.306,0.98,87020,0.9,39880,60380,78610,99550,154320
"7067","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Architecture Teachers, Postsecondary",210,2.8,0.071,1.69,100050,0.6,49380,78060,101540,127370,129370
"7068","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Sound Engineering Technicians",240,33.3,0.081,1.06,60660,12.9,38660,39660,51820,76080,98500
"7069","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Demonstrators and Product Promoters",710,15.9,0.244,0.84,35430,9.5,26070,29620,35580,38100,47390
"7070","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Data Entry Keyers",2130,13.3,0.726,0.69,39650,2.3,29110,29980,37240,47260,60110
"7071","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Operating Engineers and Other Construction Equipment Operators",5890,4.4,2.009,0.7,55710,1.3,37820,46970,54500,61670,76240
"7072","Washington-Arlington-Alexandria, DC-VA-MD-WV","DC","Stationary Engineers and Boiler Operators",1300,13.4,0.443,2.09,77230,3.3,48510,61410,78990,82140,101490
"7073","Waterloo-Cedar Falls, IA","IA","Architectural and Engineering Managers",340,2,4.07,3.06,144870,0.5,102360,127360,127960,163650,163650
"7074","Waterloo-Cedar Falls, IA","IA","Computer and Mathematical Occupations",1330,3.3,15.848,0.48,79070,2.2,46670,59280,77680,98460,122030
"7075","Waterloo-Cedar Falls, IA","IA","Software Developers",360,11.3,4.241,0.44,93060,2.9,60540,77930,97010,99510,126120
"7076","Waterloo-Cedar Falls, IA","IA","Software Quality Assurance Analysts and Testers",50,10.5,0.573,0.42,90930,6.5,60680,74630,95340,99270,124000
"7077","Waterloo-Cedar Falls, IA","IA","Data Scientists",70,5.6,0.789,1.05,87140,3.2,47950,62510,79860,99040,126780
"7078","Waterloo-Cedar Falls, IA","IA","Architecture and Engineering Occupations",3200,0.9,38.184,2.21,87890,0.4,58520,77470,95590,99040,126730
"7079","Waterloo-Cedar Falls, IA","IA","Architects, Except Landscape and Naval",50,6.3,0.584,0.82,87920,2.7,47130,61020,77800,98340,125470
"7080","Waterloo-Cedar Falls, IA","IA","Civil Engineers",80,6.9,0.918,0.42,79340,2.8,59530,59530,75090,95100,120840
"7081","Waterloo-Cedar Falls, IA","IA","Electrical Engineers",50,7.9,0.598,0.45,86220,3.6,76870,77500,77660,99040,102060
"7082","Waterloo-Cedar Falls, IA","IA","Electronics Engineers, Except Computer",60,3.1,0.732,0.96,92880,0.7,77500,77500,91990,99040,126720
"7083","Waterloo-Cedar Falls, IA","IA","Industrial Engineers",920,1,11.026,5.28,89670,0.5,62410,77500,79740,99040,126370
"7084","Waterloo-Cedar Falls, IA","IA","Materials Engineers",30,1.3,0.401,2.62,90600,0.5,77140,77500,99040,99040,99300
"7085","Waterloo-Cedar Falls, IA","IA","Mechanical Engineers",1380,1.8,16.393,8.3,99030,0.4,77500,77700,99030,99040,126780
"7086","Waterloo-Cedar Falls, IA","IA","Architectural and Civil Drafters",50,11.9,0.609,0.85,51720,2.4,36860,43110,48970,60320,75020
"7087","Waterloo-Cedar Falls, IA","IA","Civil Engineering Technologists and Technicians",50,11.2,0.62,1.36,61790,2.7,37850,49050,60040,74410,76400
"7088","Waterloo-Cedar Falls, IA","IA","Electrical and Electronic Engineering Technologists and Technicians",30,13.2,0.379,0.53,64230,2.5,44320,57060,66540,75800,76070
"7089","Waterloo-Cedar Falls, IA","IA","Industrial Engineering Technologists and Technicians",150,2.4,1.77,4.02,49420,1.1,17190,46840,48280,60910,76600
"7090","Waterloo-Cedar Falls, IA","IA","Mechanical Engineering Technologists and Technicians",80,5.2,0.919,3.22,48730,1.9,17190,37460,47140,60300,76600
"7091","Waterloo-Cedar Falls, IA","IA","Engineering Technologists and Technicians, Except Drafters, All Other",40,14.7,0.436,0.84,71120,6.4,46840,47950,70660,82200,96940
"7092","Waterloo-Cedar Falls, IA","IA","Mathematical Science Teachers, Postsecondary",40,3.7,0.511,1.63,76490,1.3,48990,60770,63740,78700,123630
"7093","Waterloo-Cedar Falls, IA","IA","Demonstrators and Product Promoters",40,17.1,0.465,1.61,28740,0.9,23470,24350,29460,29930,30200
"7094","Waterloo-Cedar Falls, IA","IA","Data Entry Keyers",50,14,0.579,0.55,35440,1.5,28120,30200,36650,36650,44090
"7095","Waterloo-Cedar Falls, IA","IA","Operating Engineers and Other Construction Equipment Operators",280,6.9,3.374,1.17,55690,2.4,37690,46650,50960,59910,79370
"7096","Watertown-Fort Drum, NY","NY","Computer and Mathematical Occupations",380,4.2,10.168,0.31,79160,1.6,39110,58200,76210,98140,124970
"7097","Watertown-Fort Drum, NY","NY","Software Developers",50,17.5,1.223,0.13,107760,4.4,62090,78900,101140,127240,154650
"7098","Watertown-Fort Drum, NY","NY","Architecture and Engineering Occupations",570,3,15.061,0.87,79110,1.7,47450,61400,78060,99280,101020
"7099","Watertown-Fort Drum, NY","NY","Civil Engineers",130,3.2,3.417,1.58,87700,0.7,63110,78060,78060,99280,116990
"7100","Watertown-Fort Drum, NY","NY","Industrial Engineers",50,7.7,1.439,0.69,85700,2.1,59350,75280,79380,101020,101020
"7101","Watertown-Fort Drum, NY","NY","Mechanical Engineers",70,2.8,1.92,0.97,84970,2.3,62410,66100,79380,101020,128780
"7102","Watertown-Fort Drum, NY","NY","Architectural and Civil Drafters",40,7.2,0.936,1.3,57570,3.1,37010,46160,58910,75050,78960
"7103","Watertown-Fort Drum, NY","NY","Operating Engineers and Other Construction Equipment Operators",160,4.3,4.294,1.49,58470,2,44840,46110,47940,63200,95780
"7104","Wausau, WI","WI","Architectural and Engineering Managers",80,7.1,1.214,0.91,123560,1.8,77940,98750,121800,127540,157980
"7105","Wausau, WI","WI","Computer and Mathematical Occupations",1550,3.6,22.736,0.69,74960,1.4,38370,49260,74640,95880,122580
"7106","Wausau, WI","WI","Computer Network Architects",40,15.8,0.529,0.44,91700,5.6,63240,76170,80690,100520,129310
"7107","Wausau, WI","WI","Database Administrators",30,14.3,0.494,0.81,72230,4.4,47890,61330,75630,80290,98900
"7108","Wausau, WI","WI","Software Developers",270,5.9,4.009,0.41,90570,2.2,60620,72610,80290,101020,126560
"7109","Wausau, WI","WI","Software Quality Assurance Analysts and Testers",40,11.7,0.588,0.44,75440,1.4,38340,59430,75160,91190,102410
"7110","Wausau, WI","WI","Architecture and Engineering Occupations",1350,1.9,19.868,1.15,72430,0.8,47140,59220,72570,79380,99150
"7111","Wausau, WI","WI","Civil Engineers",90,10.3,1.315,0.61,77120,1.7,47870,59610,76350,95790,100860
"7112","Wausau, WI","WI","Electrical Engineers",90,16.3,1.298,0.98,87790,2.6,59850,75080,77760,98070,122080
"7113","Wausau, WI","WI","Industrial Engineers",350,4.7,5.169,2.48,73040,1.3,48690,60750,66910,79380,99890
"7114","Wausau, WI","WI","Mechanical Engineers",260,5.1,3.807,1.93,83570,1.2,60750,63460,76650,97090,120390
"7115","Wausau, WI","WI","Architectural and Civil Drafters",50,11.8,0.716,1,61730,6.3,42270,47400,58330,73770,95860
"7116","Wausau, WI","WI","Mechanical Engineering Technologists and Technicians",120,4.5,1.735,6.08,63160,1.8,38000,48170,60220,75800,76050
"7117","Wausau, WI","WI","Data Entry Keyers",30,20.9,0.503,0.48,34410,6,24130,29650,30130,37960,47530
"7118","Wausau, WI","WI","Operating Engineers and Other Construction Equipment Operators",180,5,2.691,0.94,64330,1.3,47260,58310,61980,74760,77950
"7119","Weirton-Steubenville, WV-OH","WV","Computer and Mathematical Occupations",310,8.5,8.618,0.26,63240,2,34850,44090,58910,77150,97500
"7120","Weirton-Steubenville, WV-OH","WV","Software Developers",40,13.7,1.204,0.12,77560,5.2,56670,57890,74450,97500,117200
"7121","Weirton-Steubenville, WV-OH","WV","Architecture and Engineering Occupations",350,9.7,9.585,0.55,80070,1.6,44870,60220,76650,97090,120390
"7122","Weirton-Steubenville, WV-OH","WV","Electrical Engineers",30,8.7,0.897,0.68,105850,3.3,58770,91460,98570,128440,156490
"7123","Weirton-Steubenville, WV-OH","WV","Industrial Engineers",80,9.6,2.217,1.06,84710,2,59830,71680,80360,97090,100710
"7124","Weirton-Steubenville, WV-OH","WV","Mechanical Engineers",40,15.9,1.019,0.52,84180,4,54690,66110,79340,95300,120390
"7125","Weirton-Steubenville, WV-OH","WV","Mathematical Science Teachers, Postsecondary",30,4.8,0.839,2.68,66850,1.3,35580,47310,57870,95840,95840
"7126","Weirton-Steubenville, WV-OH","WV","Operating Engineers and Other Construction Equipment Operators",180,6.5,5.052,1.76,54440,2.2,29830,37950,48370,72530,78500
"7127","Wenatchee, WA","WA","Computer and Mathematical Occupations",650,4.7,13.943,0.42,86360,1.7,47750,62190,80290,101720,129090
"7128","Wenatchee, WA","WA","Software Developers",120,10.3,2.518,0.26,110840,3.4,62920,91190,102760,129160,160320
"7129","Wenatchee, WA","WA","Architecture and Engineering Occupations",540,3.3,11.521,0.67,84600,0.9,48280,61950,79380,100640,125090
"7130","Wenatchee, WA","WA","Architects, Except Landscape and Naval",30,5.7,0.722,1.01,65110,3.8,38390,48000,61730,75960,92360
"7131","Wenatchee, WA","WA","Civil Engineers",140,7.6,3.009,1.39,91790,0.9,64320,78400,90880,100800,121850
"7132","Wenatchee, WA","WA","Electrical Engineers",80,5.4,1.714,1.3,107840,1.3,79100,98010,100640,128200,129260
"7133","Wenatchee, WA","WA","Mechanical Engineers",50,11.2,0.967,0.49,101450,3,71380,87340,99040,121050,128200
"7134","Wenatchee, WA","WA","Architectural and Civil Drafters",30,11.5,0.707,0.98,62520,3.8,36930,47490,60900,77760,78700
"7135","Wenatchee, WA","WA","Demonstrators and Product Promoters",100,13.5,2.164,7.5,35090,2.3,29080,30100,30520,37820,46640
"7136","Wenatchee, WA","WA","Operating Engineers and Other Construction Equipment Operators",190,6.5,4.003,1.39,67350,3.2,46640,59380,63400,76800,94950
"7137","Wheeling, WV-OH","WV","Computer and Mathematical Occupations",410,3.8,7.18,0.22,68250,1.4,34770,45980,61750,82020,104750
"7138","Wheeling, WV-OH","WV","Software Developers",30,17.3,0.57,0.06,88850,2.1,62700,75410,84210,101670,120240
"7139","Wheeling, WV-OH","WV","Architecture and Engineering Occupations",570,3.7,10.045,0.58,83380,1.4,46330,59110,77560,101780,130500
"7140","Wheeling, WV-OH","WV","Civil Engineers",70,10.9,1.295,0.6,88300,4.2,47910,61040,77560,98590,155140
"7141","Wheeling, WV-OH","WV","Electrical Engineers",50,8.4,0.941,0.71,95100,2.9,58600,76940,96250,105850,132900
"7142","Wheeling, WV-OH","WV","Industrial Engineers",60,7.7,1.055,0.51,96930,5.4,61900,73460,97370,103710,133210
"7143","Wheeling, WV-OH","WV","Engineers, All Other",40,8.9,0.657,0.61,103890,3.1,62370,79640,103430,130640,137900
"7144","Wheeling, WV-OH","WV","Architectural and Civil Drafters",30,21,0.526,0.73,49960,3.8,29900,37130,47670,60110,60860
"7145","Wheeling, WV-OH","WV","Civil Engineering Technologists and Technicians",50,5.5,0.815,1.79,54000,2.2,36740,46330,58780,58780,74440
"7146","Wheeling, WV-OH","WV","Data Entry Keyers",50,10.5,0.841,0.81,33290,2.4,22880,28550,34420,37440,41390
"7147","Wheeling, WV-OH","WV","Operating Engineers and Other Construction Equipment Operators",460,4.4,8.086,2.81,56670,2.2,34010,38230,49380,72030,91700
"7148","Wichita, KS","KS","Architectural and Engineering Managers",350,5.7,1.233,0.93,144890,1.6,98360,122580,131770,163650,200470
"7149","Wichita, KS","KS","Computer and Mathematical Occupations",5980,2.5,21.056,0.64,78890,1.1,43710,55800,75240,98030,125900
"7150","Wichita, KS","KS","Computer Network Architects",600,7.4,2.121,1.77,78100,2.9,44180,55900,73590,95360,118400
"7151","Wichita, KS","KS","Database Administrators",80,23.4,0.271,0.44,80710,4.2,47940,62520,76090,93540,116570
"7152","Wichita, KS","KS","Database Architects",50,34.5,0.172,0.48,89250,6.5,57370,75410,80320,95360,120240
"7153","Wichita, KS","KS","Software Developers",1480,4.9,5.22,0.54,98270,2,57460,74800,95790,124480,136490
"7154","Wichita, KS","KS","Software Quality Assurance Analysts and Testers",190,7.6,0.669,0.5,74940,1.9,46850,59360,74120,93130,99040
"7155","Wichita, KS","KS","Architecture and Engineering Occupations",7150,1.9,25.17,1.46,84290,1.6,47040,60110,77500,99040,126780
"7156","Wichita, KS","KS","Architects, Except Landscape and Naval",220,9.2,0.757,1.06,81930,1.7,47240,57910,75960,96400,125380
"7157","Wichita, KS","KS","Aerospace Engineers",1510,2,5.307,13.2,108960,0.6,77500,77930,99040,126780,162410
"7158","Wichita, KS","KS","Chemical Engineers",40,23.3,0.155,0.9,72020,10.6,47370,47370,60680,77500,126780
"7159","Wichita, KS","KS","Civil Engineers",430,17.4,1.504,0.7,92820,13.3,58200,60860,77030,98030,129590
"7160","Wichita, KS","KS","Electrical Engineers",360,14.2,1.261,0.96,85040,2.6,58200,62560,78210,100500,125940
"7161","Wichita, KS","KS","Electronics Engineers, Except Computer",250,16,0.87,1.14,107500,8.5,72800,79640,98150,118340,149860
"7162","Wichita, KS","KS","Environmental Engineers",60,17.6,0.203,0.67,91790,15.5,44540,61210,79640,101340,126780
"7163","Wichita, KS","KS","Industrial Engineers",1000,5.7,3.518,1.69,89910,1.5,60680,75860,90720,100250,126780
"7164","Wichita, KS","KS","Mechanical Engineers",670,7.5,2.343,1.19,82280,3.5,54570,60780,77500,99040,126780
"7165","Wichita, KS","KS","Petroleum Engineers",40,28.8,0.141,0.9,103670,27.4,61400,61630,107700,127500,158660
"7166","Wichita, KS","KS","Engineers, All Other",410,15.4,1.446,1.34,84810,7.8,48690,62020,78880,108870,126780
"7167","Wichita, KS","KS","Architectural and Civil Drafters",120,18,0.421,0.58,49210,3.4,29870,37230,47240,60110,76600
"7168","Wichita, KS","KS","Civil Engineering Technologists and Technicians",160,17.6,0.577,1.27,49170,3.6,34420,38260,48560,61600,61670
"7169","Wichita, KS","KS","Electrical and Electronic Engineering Technologists and Technicians",150,10.5,0.535,0.74,64040,4.3,36900,47040,61950,75870,103620
"7170","Wichita, KS","KS","Industrial Engineering Technologists and Technicians",90,11.5,0.325,0.74,61410,2.8,37850,47150,60220,73830,96650
"7171","Wichita, KS","KS","Mechanical Engineering Technologists and Technicians",60,13.6,0.201,0.71,49340,2.8,36890,39000,48960,57860,62070
"7172","Wichita, KS","KS","Mathematical Science Teachers, Postsecondary",50,3.8,0.191,0.61,44580,1.1,29780,29790,37240,60630,62920
"7173","Wichita, KS","KS","Sales Engineers",70,24.6,0.251,0.59,90090,10,56830,66400,81950,115870,120360
"7174","Wichita, KS","KS","Data Entry Keyers",270,32,0.964,0.92,28240,10,18770,18770,27770,36820,37720
"7175","Wichita, KS","KS","Operating Engineers and Other Construction Equipment Operators",1300,5.6,4.571,1.59,47380,2.2,30970,37510,46640,49790,69700
"7176","Wichita, KS","KS","Airline Pilots, Copilots, and Flight Engineers",40,30.8,0.147,0.26,120980,4.5,89540,94210,122910,134430,160580
"7177","Wichita Falls, TX","TX","Computer and Mathematical Occupations",560,7.2,10.41,0.32,67920,4,32750,46530,62340,85530,106720
"7178","Wichita Falls, TX","TX","Software Developers",80,24.1,1.51,0.16,96680,4.1,64730,81040,99510,106720,136110
"7179","Wichita Falls, TX","TX","Architecture and Engineering Occupations",600,5,11.086,0.64,73270,2.3,36820,48830,63480,88810,120100
"7180","Wichita Falls, TX","TX","Civil Engineers",80,3.7,1.477,0.68,65730,1.7,46510,50610,59390,70790,92980
"7181","Wichita Falls, TX","TX","Industrial Engineers",70,10.5,1.248,0.6,81820,2,60680,65210,77500,99040,116040
"7182","Wichita Falls, TX","TX","Mechanical Engineers",70,15.1,1.235,0.63,83350,2.7,55540,66860,79120,95130,109730
"7183","Wichita Falls, TX","TX","Civil Engineering Technologists and Technicians",50,2.5,0.892,1.96,42020,0.6,34430,35330,37490,47980,60230
"7184","Wichita Falls, TX","TX","Engineering Technologists and Technicians, Except Drafters, All Other",50,36.9,0.918,1.76,57820,8.2,43020,43040,55050,63480,79730
"7185","Wichita Falls, TX","TX","Data Entry Keyers",100,10.5,1.827,1.75,32100,4.3,24910,29830,33970,33980,33980
"7186","Wichita Falls, TX","TX","Operating Engineers and Other Construction Equipment Operators",130,3.8,2.347,0.82,40080,1.5,30290,36990,37980,47550,47970
"7187","Williamsport, PA","PA","Architectural and Engineering Managers",50,9.7,1.018,0.77,146320,3.4,99070,122150,135390,163560,194530
"7188","Williamsport, PA","PA","Computer and Mathematical Occupations",530,4,10.957,0.33,69970,1.6,36700,48020,63370,83940,102090
"7189","Williamsport, PA","PA","Software Developers",90,12.4,1.851,0.19,91880,4.2,58660,60210,82530,118360,126530
"7190","Williamsport, PA","PA","Architecture and Engineering Occupations",770,2.1,15.916,0.92,75170,0.9,46390,58790,74710,92760,105930
"7191","Williamsport, PA","PA","Civil Engineers",130,7.4,2.638,1.22,82370,0.9,59860,66960,81560,95140,108600
"7192","Williamsport, PA","PA","Environmental Engineers",30,6.1,0.713,2.35,85490,2.3,63940,79890,88960,93140,96470
"7193","Williamsport, PA","PA","Industrial Engineers",100,11.5,2.077,1,81230,1.1,59600,71150,78180,92530,106350
"7194","Williamsport, PA","PA","Mechanical Engineers",130,8.8,2.738,1.39,83010,1.7,58110,64310,78550,97290,105930
"7195","Williamsport, PA","PA","Architectural and Civil Drafters",40,12.9,0.785,1.09,54560,3.4,37790,47990,53620,60060,74970
"7196","Williamsport, PA","PA","Electrical and Electronic Engineering Technologists and Technicians",40,10.8,0.802,1.11,55450,3.1,39250,46690,58180,60220,73330
"7197","Williamsport, PA","PA","Sales Engineers",30,12.5,0.675,1.6,106850,3,55170,79520,101820,130380,167080
"7198","Williamsport, PA","PA","Data Entry Keyers",50,17,0.966,0.92,34710,1.4,28790,28820,33740,36370,45860
"7199","Williamsport, PA","PA","Operating Engineers and Other Construction Equipment Operators",190,4,4.007,1.39,49700,2.6,36690,38380,46020,56120,76410
"7200","Wilmington, NC","NC","Architectural and Engineering Managers",90,11.5,0.686,0.52,136880,2.5,95040,119870,130130,165690,168400
"7201","Wilmington, NC","NC","Computer and Mathematical Occupations",2880,2.2,22.317,0.68,86220,1.9,46680,58810,78800,103550,129320
"7202","Wilmington, NC","NC","Computer Network Architects",60,15.7,0.475,0.4,99900,2.7,59110,77660,94450,121280,157410
"7203","Wilmington, NC","NC","Database Architects",40,14.6,0.317,0.88,127090,5.4,79220,80320,124320,165470,167900
