"","AREA_TITLE","PRIM_STATE","OCC_TITLE","TOT_EMP","EMP_PRSE","JOBS_1000","LOC_QUOTIENT","A_MEAN","MEAN_PRSE","A_PCT10","A_PCT25","A_MEDIAN","A_PCT75","A_PCT90"
"326","District of Columbia","DC","Engineers, All Other",2800,1.3,4.227,3.92,139880,0.8,87190,120760,147010,168810,172490
"327","District of Columbia","DC","Architectural and Civil Drafters",780,19.4,1.179,1.64,75980,5.3,48010,60600,62230,79360,104690
"328","District of Columbia","DC","Electrical and Electronic Engineering Technologists and Technicians",180,24.7,0.271,0.38,92260,2.2,73820,74750,88490,104620,121510
"329","District of Columbia","DC","Engineering Technologists and Technicians, Except Drafters, All Other",340,3.6,0.512,0.98,98580,1.3,72740,86590,98820,113360,120950
"330","District of Columbia","DC","Mathematical Science Teachers, Postsecondary",240,0.4,0.356,1.14,87170,0.3,31200,60270,77890,100130,152950
"331","District of Columbia","DC","Architecture Teachers, Postsecondary",70,0.5,0.103,2.44,105020,0.3,60770,76680,97110,122620,162930
"332","District of Columbia","DC","Engineering Teachers, Postsecondary",170,0.5,0.258,1.03,109410,0.2,60770,78100,99640,126710,162930
"333","District of Columbia","DC","Sound Engineering Technicians",50,28.3,0.077,1.01,81100,5.3,49030,58810,80610,98810,125820
"334","District of Columbia","DC","Data Entry Keyers",410,33.7,0.617,0.59,40750,8.9,31710,31710,34590,47830,60130
"335","District of Columbia","DC","Operating Engineers and Other Construction Equipment Operators",660,7.4,0.992,0.35,58150,3.8,37830,48120,59600,61670,77950
"336","District of Columbia","DC","Stationary Engineers and Boiler Operators",750,16.4,1.128,5.33,80850,5.2,48510,62010,78990,97620,102260
"337","Florida","FL","Architectural and Engineering Managers",6570,4.1,0.763,0.57,146290,1.3,95040,103170,131770,166970,207930
"338","Florida","FL","Computer and Mathematical Occupations",229040,1.5,26.615,0.81,85540,0.8,38300,57720,78370,102600,131180
"339","Florida","FL","Computer Network Architects",6180,5.8,0.718,0.6,111580,1.7,61310,79220,102570,131180,165470
"340","Florida","FL","Database Administrators",4610,4.1,0.536,0.88,93990,2,48190,63380,94980,123470,131340
"341","Florida","FL","Database Architects",2040,8.6,0.237,0.66,115300,3.2,48260,80120,120240,143460,168880
"342","Florida","FL","Software Developers",59570,2.8,6.922,0.71,105200,1.4,60360,78890,101140,128290,159180
"343","Florida","FL","Software Quality Assurance Analysts and Testers",10740,5.7,1.248,0.92,79550,2.6,45760,58700,77500,99040,126690
"344","Florida","FL","Data Scientists",4590,11.2,0.533,0.71,90850,3.6,59290,64590,77980,102090,131340
"345","Florida","FL","Mathematical Science Occupations, All Other",30,16.3,0.004,0.14,50380,4.1,29550,31510,47330,63900,66120
"346","Florida","FL","Architecture and Engineering Occupations",112270,1.4,13.046,0.75,83010,0.9,38260,58350,77250,101000,129310
"347","Florida","FL","Architects, Except Landscape and Naval",5000,7.8,0.581,0.82,81370,5.7,37630,58730,76600,99590,127610
"348","Florida","FL","Landscape Architects",1170,16.8,0.136,1.1,68630,5.4,30630,48930,64760,79080,101020
"349","Florida","FL","Aerospace Engineers",4640,10.5,0.539,1.34,107070,2.2,64170,79490,101490,131100,158520
"350","Florida","FL","Bioengineers and Biomedical Engineers",750,22.5,0.087,0.71,81880,4.8,59020,61160,75230,95300,120390
"351","Florida","FL","Chemical Engineers",290,9.2,0.033,0.19,98350,2.8,61210,75230,95300,120390,135080
"352","Florida","FL","Civil Engineers",15900,5.9,1.848,0.86,94050,2.5,48960,62160,79210,120390,154750
"353","Florida","FL","Computer Hardware Engineers",3260,10.4,0.378,0.72,114720,2.2,75650,95680,119770,131100,162360
"354","Florida","FL","Electrical Engineers",6810,4.5,0.791,0.6,94270,1.3,60680,63480,81810,120390,133560
"355","Florida","FL","Electronics Engineers, Except Computer",5360,6.7,0.623,0.82,104630,1.2,75230,79640,99990,122920,150260
"356","Florida","FL","Environmental Engineers",1510,11.8,0.175,0.58,89540,3.5,48400,63090,80560,104160,130110
"357","Florida","FL","Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",1460,5.3,0.169,1.04,80860,2.2,46590,48980,77760,99750,126780
"358","Florida","FL","Industrial Engineers",10210,4.3,1.186,0.57,93320,1.8,60230,75230,85220,102420,128620
"359","Florida","FL","Marine Engineers and Naval Architects",760,37.4,0.089,1.7,72400,10.2,45180,47470,74760,95300,101310
"360","Florida","FL","Materials Engineers",1060,27.6,0.123,0.8,92360,9,48850,48850,82070,126950,162630
"361","Florida","FL","Mechanical Engineers",7560,4.6,0.878,0.44,90060,1.3,51190,62880,79640,103220,130270
"362","Florida","FL","Mining and Geological Engineers, Including Mining Safety Engineers",130,45.5,0.015,0.29,94280,14.6,47130,75230,81180,104530,130650
"363","Florida","FL","Nuclear Engineers",110,4.2,0.012,0.14,111420,0.6,77550,100560,105120,128710,154650
"364","Florida","FL","Engineers, All Other",9040,6.3,1.051,0.97,103980,5.6,48960,62360,98970,128630,167350
"365","Florida","FL","Architectural and Civil Drafters",6860,6.5,0.797,1.11,55820,1.6,36930,46570,48720,61730,78300
"366","Florida","FL","Aerospace Engineering and Operations Technologists and Technicians",2490,9.5,0.289,3.74,77860,2.2,46840,59110,77800,101080,103260
"367","Florida","FL","Civil Engineering Technologists and Technicians",3010,9.7,0.35,0.77,54510,3,36140,37640,48460,61670,76880
